video_id,title,channel_name,published_at,publish_year,publish_month,days_since_publish,duration,views,likes,comments,views_per_day,is_viral,language_code,language_name,region_fetched,category_id,fetched_at
LIzWTfn5mi4,K For Kabaradakkam | Guruvayoorambala Nadayil | Asal Kolaar | Prithviraj | Basil | Ankit Menon,Saregama Malayalam,2024-05-25,2024,5,680,PT2M12S,39699180,263048.0,2430.0,58381.15,0,en,English,search,10,2026-04-05 12:42:17
C_KUjWjoEXs,नॉनस्टॉप कडक वाजणारी डीजे गाणी 2024 Marathi DJ song | DJ Remix | New Marathi Hindi DJ Songs,Marathi Beatz,2024-03-27,2024,3,739,PT32M4S,2290274,13757.0,176.0,3099.15,0,en-IN,en-IN,search,10,2026-04-05 12:42:17
zASBUGhofHk,Rockstar,LISA - Topic,2024-06-28,2024,6,646,PT2M19S,68924743,726864.0,1737.0,106694.65,1,en,English,search,10,2026-04-05 12:42:17
RbNZfrSVRwA,Surrname | Ritesh Kamble - Aditi I.💞| Sonali Sonawane & Keval Walanj | New Marathi Romantic Hit 2024,Vinmayi Music,2023-04-01,2023,4,1100,PT4M48S,13387512,125260.0,1556.0,12170.47,0,en,English,search,10,2026-04-05 12:42:17
uvjQb6F5uRk,Marathi Love Mashup 2024 | Best Marathi Love Remix Nonstop | Marathi Romantic Nonstop Mashup2024,Love status sj ,2024-08-15,2024,8,597,PT29M19S,1961809,6465.0,72.0,3286.11,0,mr,Marathi,search,10,2026-04-05 12:42:17
9Prw3iwgTTE,Ladki Deewani (Music Video): Neelkamal Singh | Sunny Leone | R Jay Kang | Ashutosh | T-Series,T-Series,2025-03-18,2025,3,383,PT4M13S,144406205,1410694.0,46704.0,377039.7,1,en,English,search,10,2026-04-05 12:42:18
ySPKnRY56Cc,Ayyayyo Video Song | Mem Famous | Sumanth Prabhas | Rahul Sipligunj|Chai Bisket Films|Lahari Films,Lahari Music,2023-06-11,2023,6,1029,PT3M42S,59845359,258168.0,2213.0,58158.76,0,en-IN,en-IN,search,10,2026-04-05 12:42:18
_NoTqg152B0,"Sefo, Demet Akalın - Yerinde Dur (Official Video)",Sefo,2025-06-26,2025,6,282,PT2M28S,279650076,710121.0,40530.0,991666.94,1,tr,Turkish,search,10,2026-04-05 12:42:18
jx8AYFu_uy4,"#टुनटुन_यादव | दहेज मे दू नाली के डिमांड कईले बड़S | #Tuntun_Yadav, #Prabha_Raj | Viral Song 2023",TUNTUN YADAV OFFICIAL ,2023-08-19,2023,8,960,PT3M12S,51878477,226313.0,3852.0,54040.08,0,hi,Hindi,search,10,2026-04-05 12:42:18
1XmwNI1f1ZI,Mera Joota Hai Japani Song - #OriginalvsRemake Bollywood Songs,CLOBD,2024-02-16,2024,2,779,PT17S,8654697,348366.0,6705.0,11110.01,0,en,English,search,10,2026-04-05 12:42:18
YzZifI6szNU,"Afrobeat Instrumental 2024 ""GOGO"" Afro Pop, Dancehall x Afrobeat Type Beat",COS COS,2025-08-29,2025,8,219,PT3M,46969,521.0,17.0,214.47,0,en,English,search,10,2026-04-05 12:42:18
x5nd2acYjXg,"Parindey - B Praak | Gippy Grewal, Sargun Mehta & Roopi Gill | Avvy Sra | Latest Punjabi Songs 2024",Speed Records,2024-02-06,2024,2,789,PT3M29S,202436771,840040.0,13557.0,256573.85,1,en,English,search,10,2026-04-05 12:42:18
DJf04cdgk70,TALI – Fighter (Official Music Video - Eurovision 2024),TALI,2024-03-29,2024,3,736,PT3M2S,3444148,28352.0,2317.0,4679.55,0,fr,French,search,10,2026-04-05 12:42:18
5xxJNJF1qOc,Rakesh Barot | એક આંખે  સાવન બીજી આંખે  ભાદરવો | Gujarati New Bewafa Song 2024 | નવું ગુજરાતી ગીત,Saregama Gujarati,2024-06-06,2024,6,668,PT5M23S,17962478,130457.0,2635.0,26889.94,0,en,English,search,10,2026-04-05 12:42:18
VGnOpZhsPk4,ATEEZ(에이티즈) - 'WORK' Official MV,KQ ENTERTAINMENT,2024-05-31,2024,5,674,PT3M15S,88509043,1168020.0,73413.0,131319.05,1,ko,Korean,search,10,2026-04-05 12:42:18
kyrL4u8X_Qo,Blaq Major - Sdakiwe Sbali (Ft. Bless The Gentleman & Dj Kap) (Official Video),Wanitwa Mos Entertainment,2024-08-30,2024,8,582,PT4M2S,50744246,131825.0,6510.0,87189.43,0,en,English,search,10,2026-04-05 12:42:18
n5wxZ_OBUXk,Grupo Menos é Mais - Coração Partido (Clipe Oficial),Grupo Menos é Mais,2024-08-30,2024,8,582,PT3M15S,406311416,1301606.0,16216.0,698129.58,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
0AT35qjBpu4,Eladio Carrión ft. Future - Mbappe Remix (Video Oficial) | 3MEN2 KBRN,Eladio Carrion,2023-03-10,2023,3,1122,PT4M10S,27422561,416217.0,10612.0,24440.79,0,en,English,search,10,2026-04-05 12:42:18
Kwa59h7HQzM,Adaavadi Music Video | LIK | Pradeep Ranganathan | Anirudh l Vignesh Shivan | Krithi Shetty,Sony Music South,2026-03-30,2026,3,5,PT3M20S,10007375,72379.0,2497.0,2001475.0,1,en-GB,en-GB,IN,10,2026-04-05 12:42:18
aIGm-duDAjw,Tuna Yar S Aadiwasi | तुना यार स आदिवासी | Aadiwashi Song | Bhaiya More | Ravi Khare | Latest Song,Singer Ravi khare,2022-07-01,2022,7,1374,PT4M37S,37427025,184806.0,4871.0,27239.47,0,mr,Marathi,search,10,2026-04-05 12:42:18
tozvm6W4wXg,Magical Melody Suttamla Soosi OUT NOW |  #telugusongs #adityamusictelugu | # NehaShetty #VishwakSen,Aditya Music PLAYBACK,2023-08-17,2023,8,962,PT18S,12184127,267751.0,322.0,12665.41,0,en,English,search,10,2026-04-05 12:42:18
-5bOFAg-pIE,8 Latest Tamil VIBE Songs in 1 MINUTE! 🎤🎵,Sanathan Shree Krishnan,2024-12-02,2024,12,489,PT58S,6105789,194545.0,817.0,12486.28,0,en,English,search,10,2026-04-05 12:42:18
vsWxs1tuwDk,Winning Speech (Music Video) Karan Aujla | Mxrci | Latest Punjabi Songs 2024,Karan Aujla,2024-05-16,2024,5,689,PT3M58S,251223843,1541462.0,40430.0,364620.96,1,en,English,search,10,2026-04-05 12:42:18
u2N4b64MLBU,Cumhurbaşkanı Erdoğan’ın📍Manisa’ya gelişi #manisa #receptayyiperdoğan #haber,Cihan Ustaoğlu,2024-02-28,2024,2,767,PT18S,49694892,846704.0,15875.0,64791.25,0,tr,Turkish,search,10,2026-04-05 12:42:18
eVli-tstM5E,Sabrina Carpenter - Espresso,SabrinaCarpenterVEVO,2024-04-12,2024,4,722,PT3M21S,574562733,4172866.0,87509.0,795793.26,1,en,English,search,10,2026-04-05 12:42:18
dymeX_rV5no,দুই চাক্কার সাইকেল (Dui Chakkar Cycle) | Syed Omy X Achol Akhi | Sanzida Rimi | Music Video,Syed Omy,2024-11-30,2024,11,491,PT4M29S,33567491,92475.0,2538.0,68365.56,0,bn,Bengali,search,10,2026-04-05 12:42:18
7A9VHHzWV1g,NOT SURE (Official Music Video) Cheema Y | Gur Sidhu | New Punjabi Song 2024,Brown Town Music,2024-12-04,2024,12,487,PT2M51S,64238449,395909.0,5891.0,131906.47,1,en,English,search,10,2026-04-05 12:42:18
1uOCjfDvD_k,Mahesh Kafle - China Japan • चाइना जापान • Jasmine Dong ( Official Music Video ),Mahesh And More,2024-03-14,2024,3,752,PT4M4S,5225320,55741.0,1885.0,6948.56,0,en,English,search,10,2026-04-05 12:42:18
lKOFEBnA6mA,"Afropop X Afrobeat Instrumental 2024 ""Ankwana"" (Afropop Type Beat)",Waani Beats,2024-01-05,2024,1,821,PT2M38S,9319,146.0,5.0,11.35,0,en-US,en-US,search,10,2026-04-05 12:42:18
GgmFC8y8q3k,So High | Official Music Video | Sidhu Moose Wala ft. BYG BYRD | Humble Music,Humble Music,2017-08-10,2017,8,3160,PT3M54S,930895653,8551448.0,270261.0,294587.23,1,en,English,search,10,2026-04-05 12:42:18
J3zaRg3Y2l0,"Mustafa Sandal, Zeynep Bastık - Mod (Official Video)",Zeynep Bastık,2019-11-12,2019,11,2335,PT2M57S,301682327,806314.0,27342.0,129200.14,1,tr,Turkish,search,10,2026-04-05 12:42:18
Rv2SdrJICwQ,Andrea Bocelli - Je Vis Pour Elle (feat. Kendji Girac) [Official Music Video],AndreaBocelliVEVO,2025-04-14,2025,4,356,PT4M25S,15903985,85898.0,3237.0,44674.12,0,en,English,search,10,2026-04-05 12:42:18
ZVUxJsPfoX8,M!LK - 好きすぎて滅！(Official Music Video),M!LK,2025-10-27,2025,10,160,PT3M30S,71014904,361940.0,36111.0,443843.15,1,ja,Japanese,search,10,2026-04-05 12:42:18
tRA06vnS8uI,Bapu Bagdya 🔥| Tappu Parmar 🔥| #tappuparmar #gujarati #viral #bapu #attitude #shorts #short,Tappu Honey Parmar,2023-06-19,2023,6,1021,PT15S,13781966,266692.0,477.0,13498.5,0,en,English,search,10,2026-04-05 12:42:18
BebQwqnk0hM,Mustafa Ceceli & Nigar Muharrem- Salıncak,Mustafa Ceceli,2022-01-08,2022,1,1547,PT2M49S,325390500,1116906.0,33753.0,210336.46,1,tr,Turkish,search,10,2026-04-05 12:42:18
lxcpH6kvnmg,Marília Mendonça & Maiara e Maraisa - Coração Bandido (Vídeo Oficial),Marília Mendonça,2020-07-14,2020,7,2090,PT4M12S,643213703,2490423.0,100757.0,307757.75,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
myXrxd5zzK0,"🔥BEST OF 2023 AFROBEATS NAIJA OVERDOSE 14 VIDEO MIX  [Burna Boy, Asake, Ruger, Buga, Cough, Rush]",Dj Shinski,2023-01-20,2023,1,1170,PT1H23M57S,38678215,228064.0,5389.0,33058.3,0,en,English,search,10,2026-04-05 12:42:18
3DIFmCCQuYU,Kajwa | #nickshinde  | Nick Shinde | Srushti A | Harshavardhan W | Sonali Sonawane | Vijay Bhate,Marathi Musik Town,2022-02-01,2022,2,1524,PT4M14S,41080311,346381.0,6748.0,26955.58,0,en,English,search,10,2026-04-05 12:42:18
LxPxDNGFI9w,F.HERO Ft. อาภาพร นครสวรรค์ & GUNNER - เริ่มแล้วค่ะ (Get Started) [OFFICIAL MV],FHERO Official,2026-03-31,2026,3,5,PT3M48S,1561635,10206.0,661.0,312327.0,1,th,Thai,TH,10,2026-04-05 12:42:18
8Ad5jSRYCp8,น่ารักอย่างแรง - YONIA Ft.บอล ซีทู [OFFICIAL MV],YONIA,2026-04-02,2026,4,3,PT2M53S,141452,2122.0,113.0,47150.67,0,en-GB,en-GB,TH,10,2026-04-05 12:42:18
ko70cExuzZM,Taylor Swift - The Fate of Ophelia (Official Music Video),Taylor Swift,2025-10-05,2025,10,181,PT3M59S,352152963,3240520.0,135767.0,1945596.48,1,en,English,search,10,2026-04-05 12:42:18
p9rZtWyL2iU,Top Class Desi | Jimmy Kaler | Gurlez Akhtar | Mista Baaz | Fresh Punjabi Songs | Punjabi Song 2025,Crown Records,2020-10-31,2020,10,1982,PT4M29S,162526609,1168208.0,19753.0,82001.32,0,en,English,search,10,2026-04-05 12:42:18
2KqAM62Swjk,Majhi Baay Go | Nick Shinde | Shraddha Pawar | Keval Walanj | Sonali Sonawane | Prashant Nakti,Prashant Nakti Official,2021-03-05,2021,3,1856,PT4M50S,197995258,1326722.0,27969.0,106678.48,1,en,English,search,10,2026-04-05 12:42:18
2VLqZtded_0,Maher Zain & Harris J - Qalbi Fil Madinah | Official Music Video | قلبي في المدينة,Awakening Music,2025-04-01,2025,4,369,PT4M8S,110701188,913524.0,47939.0,300003.22,1,en,English,search,10,2026-04-05 12:42:18
Mu5988t7QKU,"Burna Boy - Tshwala Bam ft. (Omah Lay, Victony, TitoM & Yuppe)",Songplux,2024-06-02,2024,6,671,PT3M53S,36442657,206295.0,2242.0,54310.96,0,it,Italian,search,10,2026-04-05 12:42:18
N_VfiYBwOBA,AFROBEATS MARATHON 6.5 HRS |BEST OF AFROBEATS 2026 VIDEO MIX |BEST OF NAIJA AFROBEATS 2026 VIDEO MIX,DJ BOAT,2022-10-07,2022,10,1275,PT6H41M53S,3962610,15215.0,278.0,3107.93,0,en,English,search,10,2026-04-05 12:42:18
D5KTBZZhbiA,Ogechi (feat. Davido) (Remix),BoyPee - Topic,2024-06-25,2024,6,649,PT3M13S,20899101,125935.0,0.0,32202.0,0,en,English,search,10,2026-04-05 12:42:18
1ns1rFFlnSM,Rodle & Aziza Qobilova - Istedim | Roza Zergerli - İstedim (Rodle Remix),Rodle,2026-03-23,2026,3,13,PT5M47S,856338,905.0,9.0,65872.15,0,ru,Russian,RU,10,2026-04-05 12:42:18
S3mM2QYOaFc,"Fred De Palma, Anitta, Emis Killa - LA TESTA GIRA (Official Lyric Video)",Fred De Palma,2026-03-26,2026,3,9,PT3M,476129,10222.0,689.0,52903.22,0,it,Italian,IT,10,2026-04-05 12:42:18
-UUe7g8-E0k,Gusttavo Lima - DESEJO IMORTAL (Ao vivo no Mineirão),Gusttavo Lima Oficial,2023-04-14,2023,4,1086,PT3M12S,402120300,977451.0,17309.0,370276.52,1,pt,Portuguese,search,10,2026-04-05 12:42:18
FCUPcNBpq4E,Kinjal Dave - MojMa ( Ghate To Zindagi Ghate ) | Latest Gujarati New Song 2018  | Raghav Digital,Raghav Digital,2018-04-19,2018,4,2908,PT6M7S,101210082,418477.0,15725.0,34804.02,0,en,English,search,10,2026-04-05 12:42:18
ExWXFjwlnY0,Top 5 Underrated Love Songs Tamil | Underrated | Kollywood| Emptymind,Vicky Official ,2023-05-14,2023,5,1057,PT59S,5258864,263989.0,338.0,4975.27,0,en,English,search,10,2026-04-05 12:42:18
pWT8Snks6oo,"Zindagi Tere Naal ( Official Song ) Khan Saab, Pav Dharia | Latest Punjabi Songs | Hit Punjabi Songs",Lokdhun Punjabi,2018-01-19,2018,1,2998,PT5M26S,327695590,2637281.0,58180.0,109304.73,1,en,English,search,10,2026-04-05 12:42:18
eIQqtWOA12c,弥渡山歌（Midu Echoing）,YANGYINYUE - Topic,2025-12-31,2025,12,94,PT2M,47909510,603540.0,242.0,509675.64,1,zh,Chinese,search,10,2026-04-05 12:42:18
LH6c2bTM8p0,Full Video: SOOSEKI | Pushpa 2 The Rule | Allu Arjun | Rashmika | Shreya Ghoshal | Sukumar| DSP,T-Series Telugu,2024-12-28,2024,12,463,PT4M13S,82235884,208787.0,2579.0,177615.3,1,en,English,search,10,2026-04-05 12:42:18
Qqpio3AS9jQ,Ah Ya Albi (Arabic Remix) #tiktok,Quantum Pro,2024-03-10,2024,3,755,PT2M14S,30318233,61204.0,683.0,40156.6,0,tr,Turkish,search,10,2026-04-05 12:42:18
jW7j41mbxXU,Tayrone - Cê Tá Preparada (Ao Vivo Em Goiânia / 2021) ft. Marília Mendonça,TayroneVEVO,2021-07-16,2021,7,1723,PT3M32S,907039442,2203492.0,26119.0,526430.32,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
Xpp_y2Os5Co,Ajda Pekkan - Yakar Geçerim,Ajda Pekkan,2012-07-27,2012,7,5000,PT4M25S,150027702,289412.0,8920.0,30005.54,0,tr,Turkish,search,10,2026-04-05 12:42:18
7lfFZs50JHM,"Kinna Sona Full Video | Marjaavaan | Sidharth M, Tara S | Meet Bros,Jubin N, Dhvani Bhanushali",T-Series,2019-11-27,2019,11,2321,PT4M30S,518377029,2396074.0,46559.0,223342.11,1,en,English,search,10,2026-04-05 12:42:18
rsBHdR6DZxk,Mayang Mayang | New Nagpuri  Ho Song 2025 | Santosh Daswali & Sanjana | Dandom Star | Aditya Birua,Aditya Birua,2024-12-31,2024,12,460,PT3M25S,104927034,504760.0,9107.0,228102.25,1,en,English,search,10,2026-04-05 12:42:18
9XsXJpYc7pU,Habibi (Albanian Remix),Ricky Rich - Topic,2021-11-18,2021,11,1599,PT2M10S,102818001,953864.0,3905.0,64301.44,0,en,English,search,10,2026-04-05 12:42:18
tl69cjHDLYE,Lazy Ed x JO - Mor dupa tine | Official Video,Lazy Ed,2026-04-02,2026,4,3,PT2M18S,837196,16873.0,305.0,279065.33,1,ro,ro,GB,10,2026-04-05 12:42:18
AIu9YIWcSHw,"Chinnavaru Sirapputhan (Tamil) Video Song | VaikundaPuram Movie | Allu Arjun, Pooja Hegde | Thaman S",Aditya Music Tamil,2024-10-04,2024,10,548,PT3M44S,5516944,34730.0,215.0,10067.42,0,en,English,search,10,2026-04-05 12:42:18
ZoBTw7XZu4M,Snow Man 'BANG!!' Dance Practice,Snow Man,2026-04-01,2026,4,4,PT3M26S,2033713,97223.0,6196.0,508428.25,1,ja,Japanese,JP,10,2026-04-05 12:42:18
NpVJidAKOqc,BLACKPINK - ‘Shut Down’ Live at Coachella 2023,BLACKPINK,2023-05-27,2023,5,1044,PT3M16S,70144800,1025338.0,20173.0,67188.51,0,en,English,search,10,2026-04-05 12:42:18
9c1NIrAqXe4,Bulbuli | Coke Studio Bangla | Season One | Ritu Raj X Nandita,Coke Studio Bangla,2022-04-14,2022,4,1451,PT5M47S,113138867,857574.0,39601.0,77973.03,0,en,English,search,10,2026-04-05 12:42:18
1DIM6nxIPd0,she’s so silly but something's off#katseye #eyekon #kpop #viralvideo #shorts #katseye_megan #megan,eyezonkatseye,2025-06-11,2025,6,297,PT9S,3918818,152109.0,1416.0,13194.67,0,en,English,search,10,2026-04-05 12:42:18
pbqkd_peW1I,"Touching Touching - Video Song | Japan (Tamil) | Karthi, Anu Emmanuel | GV Prakash | Raju Murugan",Saregama Tamil,2023-11-08,2023,11,879,PT4M3S,5474868,45283.0,774.0,6228.52,0,en,English,search,10,2026-04-05 12:42:18
HUAAYwtusLI,Jaada | Aavesham |Jithu Madhavan |Fahadh Faasil |Sushin Shyam|Sreenath Bhasi |Nazriya |Anwar Rasheed,Think Music India,2024-04-23,2024,4,711,PT2M49S,29794040,186965.0,3721.0,41904.42,0,en,English,search,10,2026-04-05 12:42:18
bNgseTGAs5I,راح اخفف غرامك | احبك واضل احبك للموت مانساك | اغاني استكنان | تيك توك 2026 مطلوبة اكثر شيء,امير السهر | AMER ALSAHAR,2026-03-26,2026,3,9,PT7M52S,290501,4072.0,70.0,32277.89,0,ar,Arabic,SA,10,2026-04-05 12:42:18
tNQfOAlPfJM,Dollar || NOMI JUTT || ONE TAKE OFFICIAL MUSIC VIDEO 2K26,NOMI JUTT MUSIC ,2026-03-18,2026,3,18,PT4M23S,1192317,34598.0,3987.0,66239.83,0,en,English,PK,10,2026-04-05 12:42:18
IGnaZiRWvQc,We Weren't Expecting to Find This Spanish Rapper In Public🤯 @andymallet1,Crash Adams,2024-01-29,2024,1,796,PT50S,32891360,1236574.0,12822.0,41320.8,0,en,English,search,10,2026-04-05 12:42:18
oAVhUAaVCVQ,Lyrical: Chammak Challo | Ra One | ShahRukh Khan | Kareena Kapoor,T-Series,2018-10-14,2018,10,2730,PT4M6S,682415979,3800923.0,72598.0,249969.22,1,en,English,search,10,2026-04-05 12:42:18
5rXPPXZjyNA,KAVAK - BBS (Official Video),KAVAK,2026-03-23,2026,3,12,PT2M15S,1345311,7346.0,259.0,112109.25,1,tr,Turkish,TR,10,2026-04-05 12:42:18
KGqtTQQvzWA,THE MOST POPULAR TIK TOKS BY KPOP IDOLS,jungwoo's mikrokosmos,2022-04-20,2022,4,1445,PT1M,2297012,387772.0,1561.0,1589.63,0,en,English,search,10,2026-04-05 12:42:18
G3CG0qYFIS0,"L'Algérino, Josas - Au soleil (Clip Officiel)",L'Algerino,2025-06-16,2025,6,292,PT2M52S,20701212,88118.0,2536.0,70894.56,0,fr,French,search,10,2026-04-05 12:42:18
Q0FoYyl72Hw,|| Apsara Aali || Bela Shende || Natarang || Viral Song || #apsaraali #shorts,𝙆𝙤𝙢𝙖𝙡..🤍,2025-03-30,2025,3,371,PT45S,14261689,370135.0,838.0,38441.21,0,en,English,search,10,2026-04-05 12:42:18
AbluPg_E14k,Tor Ek Kothaye | Besh Korechi Prem Korechi | Koel | Jeet | Arijit Singh | Jeet Gannguli,Surinder  Films,2018-09-15,2018,9,2759,PT4M37S,111731653,559979.0,11858.0,40497.16,0,en,English,search,10,2026-04-05 12:42:18
NS6z1QTTnds,Ebru Yaşar & Siyam - Yoksun,netd müzik,2024-02-02,2024,2,792,PT2M15S,257526327,506334.0,13496.0,325159.5,1,tr,Turkish,search,10,2026-04-05 12:42:18
4dsFQFCvVGU,"Kajra Re | Full Song | Bunty Aur Babli | Aishwarya, Abhishek, Amitabh Bachchan | Shankar-Ehsaan-Loy",YRF,2015-02-02,2015,2,4080,PT7M55S,634981806,2744031.0,54211.0,155632.8,1,en,English,search,10,2026-04-05 12:42:18
9KiDbH03CFE,"Akassh - Eid Mubarak (Official Video) ft. Shakib Khan, Bubly",AkasshVEVO,2026-03-20,2026,3,16,PT3M3S,2265587,12986.0,700.0,141599.19,1,bn,Bengali,BD,10,2026-04-05 12:42:18
oUe96aeyA8I,Prakash jampur | Mara Gharni Home Reti | Gujrati New Song 2025 | ગુજરાતી ગીત,PRAKASH JAMPUR OFFICIAL 1919,2025-01-29,2025,1,431,PT5M46S,34177458,197233.0,3744.0,79298.05,0,gu,Gujarati,search,10,2026-04-05 12:42:18
4D89Qr5vH6U,Toosii - Favorite Song (Official Video),Toosii2xVEVO,2023-03-21,2023,3,1110,PT3M36S,352696708,2097796.0,38399.0,317744.78,1,en,English,search,10,2026-04-05 12:42:18
IWcswwIGejg,Reggaetón viejito  (para perrear hasta el subsuelo) | Dj Ricardo Muñoz,Ricardo Munoz,2020-04-22,2020,4,2174,PT1H7M29S,130611955,910867.0,16637.0,60079.1,0,es,Spanish,search,10,2026-04-05 12:42:18
KMNyDlpX5Zg,Jonah Baker - 20+ Best Acoustic Covers (Compilation),Jonah Baker,2023-12-28,2023,12,829,PT1H16M24S,14471813,83041.0,1710.0,17456.95,0,en,English,search,10,2026-04-05 12:42:18
9l5QY7BJmHQ,"Janaab-e-Aali | Full Song | WAR 2 | Hrithik Roshan, NTR | Pritam, Sachet Tandon, Saaj Bhatt, Amitabh",YRF,2025-08-20,2025,8,228,PT3M37S,68367534,413082.0,14969.0,299857.61,1,en-GB,en-GB,search,10,2026-04-05 12:42:18
LRjUxI-FtxM,"this song is called ""Give Me A Kiss"" and it's out now everywhere🌎",Crash Adams,2023-11-29,2023,11,857,PT57S,227122164,8664425.0,54578.0,265020.03,1,en,English,search,10,2026-04-05 12:42:18
NBdDximjWik,"Camin, J Abecia - CONTIGO",Camin,2026-03-26,2026,3,9,PT3M,148340,3941.0,67.0,16482.22,0,es,Spanish,ES,10,2026-04-05 12:42:18
rRTWmsK47pQ,Soda Pop (Saja Girls Version) | KPop Demon Hunters Animation |【Female Cover by MilkyyMelodies】,MilkyyMelodies,2025-10-11,2025,10,175,PT2M28S,47146153,102975.0,2550.0,269406.59,1,en,English,search,10,2026-04-05 12:42:18
kNdIA-L8E3c,Os Barões da Pisadinha - Tá Rocheda (Ao Vivo),BaroesPisadinhaVEVO,2020-10-29,2020,10,1983,PT3M34S,530765518,1732391.0,25490.0,267657.85,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
ul_Iy9HC0GE,028 CULTUR FM Paris (2025 Live Afrobeats/Francophone Mix by Dre Tala),CULTUR FM,2025-01-24,2025,1,435,PT58M53S,1366238,37688.0,1760.0,3140.78,0,en-GB,en-GB,search,10,2026-04-05 12:42:18
YC0jJHjLp0A,yêu em như…,GREY D - Topic,2026-03-29,2026,3,7,PT2M41S,261717,2177.0,61.0,37388.14,0,vi,Vietnamese,VN,10,2026-04-05 12:42:18
sEcvQvftOQY,Who,Jimin - Topic,2024-07-19,2024,7,625,PT2M51S,40093160,496664.0,0.0,64149.06,0,en,English,search,10,2026-04-05 12:42:18
hNTFOMs9EgU,"Ryan Castro, Maisak - FDSR (Lyrics)",SoundKream,2026-03-28,2026,3,8,PT3M9S,50925,53.0,3.0,6365.62,0,es,Spanish,CO,10,2026-04-05 12:42:18
o4SIXV3OKeY,Mari Fernandez - PÁGINA DE EX (Mari No Barzinho),Mari Fernandez,2024-04-26,2024,4,708,PT2M42S,235510763,578608.0,13244.0,332642.32,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
6pAUSmTl9RY,Reality 🥺 | The most viral emotional by baapbeta 🔥 #ytshorts #shorts,up wala aryan,2025-05-05,2025,5,335,PT33S,52050396,639056.0,4618.0,155374.32,1,en,English,search,10,2026-04-05 12:42:18
eEuW1kpCAa8,Bo9al x Dollypran - Action (Official Music Video),Bo9al,2026-03-21,2026,3,14,PT3M52S,1914638,62420.0,2528.0,136759.86,1,ar,Arabic,MA,10,2026-04-05 12:42:18
k1KZPgqqWRs,Hindi & Marathi Trending Mashup - DJ Karan Mix | Remix Marathi Dj Songs | मराठी & हिंदी Nonstop 2025,DJ Karan Mix,2025-06-15,2025,6,294,PT13M51S,5732797,39033.0,590.0,19499.31,0,en,English,search,10,2026-04-05 12:42:18
mg2qmvQBwGA,#video | साउंड पर सुताके चार राउंड मारले | #अवधेश प्रेमी यादव का हिट आर्केस्ट्रा गाना | #Bhojpuri |,Awadhesh Premi Entertainment,2025-11-28,2025,11,128,PT3M2S,43760193,263197.0,3522.0,341876.51,1,hi,Hindi,search,10,2026-04-05 12:42:18
vHdUXb-1m90,Dil Maru Kahe Che Avine Mali Lau I Naresh Thakor New Sad Song 2022 ‎I @DhvaniProduction,Dhvani Production,2022-01-14,2022,1,1542,PT5M32S,60499265,348418.0,6828.0,39234.28,0,en-IN,en-IN,search,10,2026-04-05 12:42:18
1O0y1Ig-T5o,LVBEL C5 - AŞKIM ÇOK PARDON (TikTok REMIX SLOWED),Psycor Nation,2025-12-27,2025,12,98,PT2M6S,3605301,61137.0,828.0,36788.79,0,en-US,en-US,search,10,2026-04-05 12:42:18
baaNwRAhHBo,(여자)아이들((G)I-DLE) - 'Wife' Official Music Video,i-dle (아이들),2024-01-21,2024,1,804,PT2M17S,96377288,1471602.0,48425.0,119872.25,1,ko,Korean,search,10,2026-04-05 12:42:18
Bv7WU_s8Mjs,"J Balvin, Ryan Castro - Pal Agua (Official Video)",jbalvinVEVO,2026-03-27,2026,3,9,PT4M30S,4204400,41594.0,1534.0,467155.56,1,es,Spanish,CO,10,2026-04-05 12:42:18
4N2iMmHcHys,Fuleragem - MC WM (KondZilla) | Official Music Video,Canal KondZilla,2018-02-21,2018,2,2964,PT2M36S,544964673,3368434.0,84022.0,183861.23,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:18
38ySpd1vNVE,Ra Ra Bangaram |Nuvvu Vijilesthey |Ramuloo Ramulaa |Aadikeshava | Sreeleela | Telugu Dance Songs,Aditya Music,2023-12-11,2023,12,846,PT2M3S,56729776,161714.0,1575.0,67056.47,0,en,English,search,10,2026-04-05 12:42:18
6-a_wfFF_Xg,Sushant KC - Jhyal Bata (Official Music Video),Sushant KC,2023-12-09,2023,12,848,PT3M48S,61885989,448641.0,7321.0,72978.76,0,ne,Nepali,search,10,2026-04-05 12:42:19
3nZAyJ5tPVc,ঈদের সেরা নতুন গজল ২০২৬ | Baby Najnin | Khusir Eid | খুশির ঈদ | New Eid Gojol 2026,Baby Najnin,2026-03-18,2026,3,17,PT3M21S,1489013,6315.0,474.0,87589.0,0,bn,Bengali,BD,10,2026-04-05 12:42:19
PMzTLWTWLZU,Mungaru Maleyalli Lyrical Video | Andondittu Kaala | Sid Sriram | Vinay Rajkumar | Aditi Prabhudeva,A2 Music Official,2025-01-25,2025,1,435,PT4M1S,76856306,344808.0,4910.0,176681.16,1,en-IN,en-IN,search,10,2026-04-05 12:42:19
